,event_month,search_id,view_count,reservation_count
14122,2023-03,0b67c830-0b98-4112-bae0-7321a4ec5b93,1,1
14123,2023-03,0b6caf7b-da13-4344-ac07-de8f3349c624,4,0
14124,2023-03,0b7f8191-694a-4584-b6cc-7347ac21a514,4,0
14125,2023-03,0b9cf394-21c3-4ae5-a7ab-e96567faa00e,1,0
14126,2023-03,0ba0c628-6f69-43f1-88f0-d7d4c2c8d7e9,0,0
14127,2023-03,0ba0d62f-39e5-41f4-b332-5b2505129174,1,0
14128,2023-03,0bab8dcd-dc7e-45ac-a32d-fe792ca6fa76,2,0
14129,2023-03,0bb3f387-4a30-43c8-aa21-a5eae71a7fba,0,0
14130,2023-03,0bb487da-ea22-4161-9d82-999c90f15765,0,0
14131,2023-03,0bc581e0-71e7-477c-86ff-16a01fc03eb4,4,0
14132,2023-03,0bc5b818-b424-49b5-83c7-6ea37e4929b8,0,0
14133,2023-03,0bcde8ea-d27f-4de7-a04d-0e07582bd0ad,0,0
14134,2023-03,0be33c0d-caa5-427a-aa6f-87f366d2d15d,2,1
14135,2023-03,0be8474d-22bd-46f8-83e0-cf3fda463da9,0,0
14136,2023-03,0bf00784-4efc-4520-a1f4-423e4fdfbbe3,0,0
14137,2023-03,0bf14220-d4af-41a2-9da0-4e6050ff0b38,0,0
14138,2023-03,0bf76030-7c45-4813-ad0e-7cc88447982d,0,0
14139,2023-03,0bf82932-42f4-4dd8-8062-a78c3b8f7b29,1,0
14140,2023-03,0c019e0c-f261-4202-b159-cd4f93b2f145,0,0
14141,2023-03,0c16fabc-6932-4d27-9f61-0f7373a10736,1,0
14142,2023-03,0c236e8f-3515-402a-83b1-6cbec99d9497,0,0
14143,2023-03,0c247ff4-e6b4-4941-8f5d-a297f1a19351,0,0
14144,2023-03,0c28bccd-36fd-4481-8e24-709ce027bf37,0,0
14145,2023-03,0c3618c1-0635-47ad-aba0-9920c29e2e14,0,0
14146,2023-03,0c43a296-01ae-45a5-8f06-6be5766c7c10,2,0
14147,2023-03,0c56be59-d7f0-453a-b2b0-d6ebc80fa2e5,0,0
14148,2023-03,0c5d3ada-44be-4032-a27d-be86201fa717,1,0
14149,2023-03,0c6a9f05-df04-4b52-8b13-438aae196446,0,0
14150,2023-03,0c748508-e798-407b-9629-2b7a47333fbb,2,0
14151,2023-03,0c850950-4831-4025-a68e-c049787ed46d,0,0
14152,2023-03,0c908008-2b65-4cef-bffb-dd0dfb231117,2,0
14153,2023-03,0c91995a-04f5-4d06-8b7f-7b9c2d414dc1,0,0
14154,2023-03,0ca059cd-dbd2-491a-89e5-5a329fc22afd,1,1
14155,2023-03,0ca713f2-a949-4c50-94d1-5247a649b090,0,0
14156,2023-03,0cb0a35b-a3b6-4600-a4ea-b72593e1cf56,1,0
14157,2023-03,0cd45a26-6826-4ce4-94c6-4a96319cf0f0,0,0
14158,2023-03,0cd93424-b454-4b66-8ae5-77749d656cbb,2,1
14159,2023-03,0ce51ba9-5ff9-410b-a3cb-9dd7133c9fce,3,1
14160,2023-03,0ce69907-00b5-403f-bee1-fda9c95d4893,0,0
14161,2023-03,0cf09878-6650-4cf5-a97e-69cf71b595db,0,0
14162,2023-03,0cf12730-4257-452f-8b44-8ea81b480df5,0,0
14163,2023-03,0d1b447f-6865-49fd-8826-23c70703bfa8,1,0
14164,2023-03,0d1f02ab-a5f2-485f-9b80-1a01e391ccba,0,0
14165,2023-03,0d36f235-6dcc-4195-a516-71ad53fb64eb,1,0
14166,2023-03,0d38c3a4-dbf0-4cbd-ac9e-71a461da3c76,0,0
14167,2023-03,0d38f9cc-0380-4aca-8b9d-80e9e7d125f6,1,0
14168,2023-03,0d42e10c-6aab-412a-8d25-7a8953d2fd69,0,0
14169,2023-03,0d45639e-bcc9-43b5-8970-8958cc5f08e9,1,1
14170,2023-03,0d5ab763-ca05-4300-ad31-cc58d8fdcae4,1,1
14171,2023-03,0d7586c2-1855-494a-afba-0aa72ac75c76,0,0
14172,2023-03,0d7b0197-20c5-495b-9017-d2be513d195e,0,0
14173,2023-03,0d7d3720-7171-471b-88df-22d408c408da,1,0
14174,2023-03,0d89ba19-0a98-438b-bd20-3086fdd78f6e,1,0
14175,2023-03,0d8ad3ee-294f-49ff-aa08-c6b47fee8094,0,0
14176,2023-03,0d8bf04c-eac0-4198-b456-26e37cdced65,0,0
14177,2023-03,0d8c8afc-4fae-4b5f-84ba-48ea23f6bb61,0,0
14178,2023-03,0d958099-d832-4a53-b961-f0bc3aa06498,0,0
14179,2023-03,0db6ae9e-dbf1-49fd-b6ab-349b2c2b92d9,0,0
14180,2023-03,0dbe6475-1c1c-4ad0-8267-0f3a73f50ab0,2,0
14181,2023-03,0dc02dd9-2f17-4ba7-8b9b-1fea1639471e,1,1
14182,2023-03,0dca243a-e6f4-4ada-abaa-37b6cbea42f0,1,0
14183,2023-03,0dcfb018-b9e0-43e8-8089-9d5d3de93a1d,1,0
14184,2023-03,0dcfee11-c096-4176-ad77-18a01b9df557,2,0
14185,2023-03,0dd15dd7-a337-4799-a506-7cd760e1fd07,0,0
14186,2023-03,0de3cc3b-f8f6-4f3f-9464-6747f28398af,0,0
14187,2023-03,0de4033e-7f25-4045-bea7-e5adafa79778,0,0
14188,2023-03,0dfc3567-e425-42a9-89bd-52344dcf694b,2,0
14189,2023-03,0e1b50e8-e079-4821-b5d1-d11aeb97ef38,0,0
14190,2023-03,0e24336c-cf35-4f86-832f-ed6447dabf6f,2,1
14191,2023-03,0e26c4f7-769e-4c7f-905e-a52439faee66,0,0
14192,2023-03,0e2eea35-18e5-403a-baed-31265c7f13d4,0,0
14193,2023-03,0e40b33c-2a05-47fc-9745-f8419522a1e7,0,0
14194,2023-03,0e4275fd-c5b5-4e4c-9b6d-a4edf9cbdb41,1,0
14195,2023-03,0e43211d-7275-4ba7-b585-e76aed72cad4,3,1
14196,2023-03,0e538790-15a5-4ea9-9522-21f082ae519f,0,0
14197,2023-03,0e68051d-bf59-499b-ac8a-f6e33607f63e,1,1
14198,2023-03,0e73f9b2-5c95-4ccf-a207-0a7a5299f6d6,1,0
14199,2023-03,0e7838fb-0749-470e-90e5-1edfa6bc0461,1,0
14200,2023-03,0e7c609b-8fd5-4c65-afb9-83905e28b837,0,0
14201,2023-03,0e7cd016-ef6f-47b6-acf5-bf35e654da6d,1,1
14202,2023-03,0e84327f-1fb5-4145-8448-e2abb3e889d0,0,0
14203,2023-03,0e84cb3d-8616-441d-8bab-a68850866e96,2,1
14204,2023-03,0e8d8a84-78c5-4b06-93a8-26e4580d7e1d,1,1
14205,2023-03,0e94f9e9-85d1-456c-ac5a-6dbd31d52d42,0,0
14206,2023-03,0e97c99d-93e7-478d-b38c-76dd364fa1ca,0,0
14207,2023-03,0e9f0bf2-31e3-4816-87a5-4ae44f68aa97,0,0
14208,2023-03,0eace6f8-b689-4b74-9df6-901de2d4b99c,0,0
14209,2023-03,0ead48c9-3eec-4719-bf4b-08eed975d119,1,0
14210,2023-03,0eb82525-e689-4e72-99e2-27cb968267d7,0,0
14211,2023-03,0ebce4df-bde2-43e9-94e1-472382685ce5,0,0
14212,2023-03,0ec2e99b-52a8-48f4-a98c-7813766dd4d2,3,0
14213,2023-03,0ec59471-c8e2-4b79-8f9e-26e3b852472f,0,0
14214,2023-03,0ec70ce6-7cc3-480c-b0ef-e6d5395577f8,0,0
14215,2023-03,0ec8358b-75ee-43cd-86e9-23104ac5afb1,1,0
14216,2023-03,0ec96cec-a014-4652-9ca5-c8c2ce3b30ec,2,0
14217,2023-03,0eec0e32-1fd4-4c90-bc72-8617c6fa3212,0,0
14218,2023-03,0eee8aca-ba9d-4292-a57c-498f30eeb986,0,0
14219,2023-03,0ef76f25-9a3e-4dea-b87f-a8a3d3a5fe67,0,0
14220,2023-03,0f0aae74-6e39-49e7-9e0c-22fcf64ba007,1,0
14221,2023-03,0f11ca51-428a-49b4-b3d6-b872464c9421,0,0
14222,2023-03,0f15695b-a54e-4dd0-8c08-1877ce684582,2,0
14223,2023-03,0f1b3b8b-53a8-44d0-921a-5f20aaf026cd,0,0
14224,2023-03,0f1f9bf1-2fdc-4979-b2f5-67dd296dc33e,2,0
14225,2023-03,0f223365-d0e2-4ecb-a326-38be09b82b1e,0,0
14226,2023-03,0f27f89d-c4b2-4855-a7bd-6e8e0aca1c15,1,0
14227,2023-03,0f2c3dbe-4187-4d2c-bf3a-25a4e605587f,4,0
14228,2023-03,0f365dd7-5241-4983-83ad-bc01a3d845f4,0,0
14229,2023-03,0f4413e4-e658-4e45-b53b-607432efd51b,0,0
14230,2023-03,0f4a5ada-ab77-472e-8c6f-95896c49f61a,1,0
14231,2023-03,0f4c1ddd-a404-4288-b137-688c2ddef8aa,1,1
14232,2023-03,0f4d5152-c7b5-4e30-b248-d9fa65a3b731,1,1
14233,2023-03,0f5332cf-1c08-4a0b-adcd-29557d879495,2,0
14234,2023-03,0f53e9da-247e-40da-a7f4-3484e83f9a56,0,0
14235,2023-03,0f662757-056f-4fa6-9d2c-aeba32e03bf3,0,0
14236,2023-03,0f70e2e6-b845-4818-bf76-e6c496d68b5f,1,0
14237,2023-03,0f811f92-4c9f-45fa-9419-ff23e5bc24ff,1,1
14238,2023-03,0f8d2be6-68d5-4f53-a870-f560f8c621a6,1,1
14239,2023-03,0f9bd3a7-3574-48f4-9eb2-70ffd43a77a9,0,0
14240,2023-03,0fb03c59-277c-43a3-9227-8eac9a7c4640,2,0
14241,2023-03,0fb9f658-9c73-4ad0-bb0b-e983f262cd88,0,0
14242,2023-03,0fbbf8a0-2b7f-41af-a23d-ca8e2b2fb70c,0,0
14243,2023-03,0fc6c976-2eeb-4c49-8a06-ca10c1157e5e,0,0
14244,2023-03,0fd4d5f1-ea5e-4d37-8e56-19f1ad1e256f,0,0
14245,2023-03,0fde73e8-1366-4e90-94ad-959514f8ccbb,0,0
14246,2023-03,0fdfd6d1-ce46-4097-a915-fcb8c2c63bfd,0,0
14247,2023-03,0fe34242-1be4-422f-bb4f-0b6c64ff793c,1,0
14248,2023-03,0fe7ed9e-db7a-4d30-ae37-1dc741e448c6,0,0
14249,2023-03,0ff4f69e-32ea-4bd3-ae4b-b0ddbe7d1d18,0,0
14250,2023-03,0ffae107-a650-468f-ac5a-7f36b8a2fb6f,0,0
14251,2023-03,1002294e-9b79-4d80-953d-2c8126794bc5,1,0
14252,2023-03,100bbc90-9fe3-4e34-b959-cd6194101caf,1,0
14253,2023-03,101feaaf-bb69-4876-bc1b-ad2394f4a576,1,0
14254,2023-03,1023583c-ce88-4e2b-b156-5c4711906e71,2,0
14255,2023-03,105b9d4c-bf5a-4831-9989-dec9c0a40cbd,1,0
14256,2023-03,106eee79-309e-4ed7-9781-4e6bde810f2b,0,0
14257,2023-03,1072740c-ce85-4322-a8eb-d63248744a38,1,1
14258,2023-03,107ecd8e-4583-4c3e-8150-42bbdd52ec21,0,0
14259,2023-03,1085df87-8c19-48bf-a8f6-451de8507947,2,0
14260,2023-03,10922665-dbcd-4b10-8755-a43a79eb53a8,3,1
14261,2023-03,10a39597-f2da-4d63-aeb7-0f698fed4270,3,0
14262,2023-03,10a9c25f-6aeb-47a9-b5da-cae7941c9c4e,2,0
14263,2023-03,10abe094-c488-4a14-b0b8-603083c93e89,0,0
14264,2023-03,10c0df07-b429-4fa5-a6e3-191a90f350c2,0,0
14265,2023-03,10dcf4f8-7904-4509-a192-2a5aac6cef66,2,0
14266,2023-03,10e74475-b4e5-4717-911b-6c2a3ed52ef5,1,0
14267,2023-03,10edd234-5527-4960-838f-161ee654fef7,2,0
14268,2023-03,10eff04f-d661-4caa-9601-2df140f7a883,1,0
14269,2023-03,10fb1c6e-9b3c-4d14-8557-0419a4cd95fb,0,0
14270,2023-03,10fb7141-8a7b-4a9b-8863-05b602be49cd,0,0
14271,2023-03,110616ad-bdf7-4339-a70e-32edb985d81b,0,0
14272,2023-03,110641d7-20b6-40ed-b368-2f2c569738f9,0,0
14273,2023-03,110fa553-8a96-4377-b992-8fecf4afa611,0,0
14274,2023-03,11118fe7-ee13-448f-81c3-cf6ab6c0d8da,2,0
14275,2023-03,11155bb5-5881-4681-a685-9059b1878b15,3,0
14276,2023-03,112d43ca-817a-4cae-899a-d0ab359a60db,0,0
14277,2023-03,112e3201-b73f-4557-b2de-e0a1eaed452b,0,0
14278,2023-03,1138038b-2446-43f1-9cad-c64eea2703bf,0,0
14279,2023-03,1142232b-7aca-49e3-a486-2b601bfb1502,0,0
14280,2023-03,11459a08-30c5-44eb-b0ed-10e036a9739c,1,0
14281,2023-03,115e5866-43d4-4ea1-8615-fbaa227b842d,1,0
14282,2023-03,115ea744-1dfa-48cd-97d3-380791905445,1,1
14283,2023-03,11605f7b-47ff-4ce1-ba1a-e9e3fbaadd68,1,0
14284,2023-03,11614d50-9fcf-4771-bd17-b2aefbf9ae9d,0,0
14285,2023-03,1165cca5-9f8b-46cd-813a-d50a710cef3c,0,0
14286,2023-03,116ec247-7635-4eac-b9b6-65c873800c6d,3,0
14287,2023-03,117336e6-d97f-4241-976e-ee452b9d6617,0,0
14288,2023-03,117b5439-28ee-420b-a6dd-227c8fede88e,0,0
14289,2023-03,1187369b-224b-4fb0-81da-a250164c7949,0,0
14290,2023-03,1193a957-8686-4a14-9cc3-b0f92d20f8ad,0,0
14291,2023-03,119a5917-8922-4973-ae78-2bf446f1f87c,0,0
14292,2023-03,119db0ad-6d89-4e16-afe1-bf15d27a6524,0,0
14293,2023-03,11b0904c-54da-4b17-a53b-ccee9210a6ad,0,0
14294,2023-03,11b5445d-72a0-4e2b-b518-52ea46daaf30,3,0
14295,2023-03,11b8d0cc-9367-46f8-b40c-2bd079327676,2,1
14296,2023-03,11b8dcd3-f8c3-4e57-95fc-997ae989d36e,1,0
14297,2023-03,11c518e2-37c7-4e22-8064-0a0e44c1a965,1,0
14298,2023-03,11d8ccc6-b17c-4500-8335-497755e8f984,0,0
14299,2023-03,11e212f4-ceed-4d6d-b11a-124b3dcdc4d8,1,0
14300,2023-03,11e3abe4-6b3f-430a-b808-bf3b544138dd,0,0
14301,2023-03,12242125-6919-4dd8-a45b-2e7fc2787e75,0,0
14302,2023-03,1226ef32-5fc1-40cc-841e-21a01d225221,2,1
14303,2023-03,122b97cd-5bae-4b5d-8b3a-47afcf39734c,0,0
14304,2023-03,1231b411-5ba2-46d1-a9d0-3423882ab7e1,0,0
14305,2023-03,124d4b4e-b4ee-4917-826a-fd0cc2cf4b09,0,0
14306,2023-03,125495cd-0a3a-471f-b56b-b3df5834f731,0,0
14307,2023-03,125a8a4d-7691-49ec-8fb9-2ff772864096,0,0
14308,2023-03,1261071f-fb35-4926-8064-926c751db0e3,1,0
14309,2023-03,1269bf6b-5c3b-430f-a9d6-13dab100c46f,0,0
14310,2023-03,1278f1a0-8b5d-4d68-af28-eb9dfa5db52a,1,0
14311,2023-03,127d5546-4384-49a8-bf90-c8d9d4082257,2,1
14312,2023-03,1284dc45-1e06-4a05-9884-1a4e342365fa,1,0
14313,2023-03,129eeca8-c033-43fe-aef9-c9b7cf28ec73,0,0
14314,2023-03,12a787d4-0dca-4b34-80a4-697b94c1a747,0,0
14315,2023-03,12accf17-d097-4447-b1fa-6fc3cb99821c,0,0
14316,2023-03,12b011d2-49d9-496e-be3d-a942bf1b5774,1,0
14317,2023-03,12b8b734-d178-4d8d-b4fc-c3b87c3d396a,3,1
14318,2023-03,12b93a4f-2a58-41d4-955e-53164b975e57,1,0
14319,2023-03,12bddd17-9558-4d3d-88f4-fafb4925bb97,0,0
14320,2023-03,12bfe2a0-5088-4bfd-8852-b922b9e0754e,0,0
14321,2023-03,12cab902-42a4-46c8-96bb-2d5bc5d24012,1,0
14322,2023-03,12cee3ca-d5c4-4ced-94c2-a75a953d8b47,1,0
14323,2023-03,12d4b263-d992-4445-8766-d1fa6feaa066,1,0
14324,2023-03,12d5a64e-1415-4aff-9340-60b6a38eb041,4,0
14325,2023-03,12d99fb3-54d5-4071-a7a2-61cbc294b5f9,0,0
14326,2023-03,12db9bed-433a-444e-8bb8-a95740fade87,0,0
14327,2023-03,12dd7704-b106-4eb4-92f7-02a36d7bac05,0,0
14328,2023-03,12e237d2-5b67-41fe-9bd7-7facf29de341,0,0
14329,2023-03,12e621c8-5441-472e-9801-6d30e61e2385,0,0
14330,2023-03,12effa66-a67b-4d28-a963-8355d51f9539,0,0
14331,2023-03,13057ee2-abe2-429e-a279-fb61573e84b3,0,0
14332,2023-03,131be9c0-8a4b-4bf5-981c-5b934e081b33,1,0
14333,2023-03,132a376e-4785-4646-8961-587c5d044341,0,0
14334,2023-03,1344cdfb-2860-426e-bea0-1a22a436c3f2,0,0
14335,2023-03,13508a63-baea-4c24-b23d-c965c901038b,0,0
14336,2023-03,1352e8fd-2526-4e34-bcf2-f2e54977b99b,1,0
14337,2023-03,135b694f-2ab8-431c-8896-6e7a411de9cb,0,0
14338,2023-03,13623682-d8e0-41aa-bac2-56f7bc1b86c3,1,0
14339,2023-03,13628352-2d79-49a5-97cd-a81482a338e7,1,0
14340,2023-03,13697200-4947-414c-b5bf-e70faf575de7,3,1
14341,2023-03,1373158a-369b-4518-aba1-dd79b6b19808,1,0
14342,2023-03,1385da24-66ec-47b6-b77e-fb9f80dd66f7,2,1
14343,2023-03,1386b19a-182d-41bb-9ac4-d8ea911d77c7,0,0
14344,2023-03,13885df7-6f56-47c1-b942-ec36d59a0cb4,2,1
14345,2023-03,139beac8-e2f1-40ec-9b5d-470fb5397c60,2,0
14346,2023-03,139caac2-8976-4644-9d37-384756d1bc40,0,0
14347,2023-03,13b1adee-092f-4b8e-8bf4-eb163d5722fe,5,0
14348,2023-03,13b5bcf4-ba2b-4bc0-b6a4-db66092146ce,0,0
14349,2023-03,13b6d4fd-713f-40c1-844d-69cd024cf9c2,0,0
14350,2023-03,13c2a0bd-ad2a-4c74-ac8d-90c4cca30134,0,0
14351,2023-03,13e0aacb-8696-4d5d-ba83-2a194c6fb895,1,1
14352,2023-03,13e22fda-761f-4f6e-8379-0f07d2609619,2,0
14353,2023-03,13ea3b00-a933-4ed0-835c-6ac7ea1e7809,0,0
14354,2023-03,13ea6d58-e0dc-4aee-a265-a6a72d26b884,0,0
14355,2023-03,140010cc-0393-4887-8c2a-16f2dee9455e,0,0
14356,2023-03,1407ed70-f09b-4fd6-a5eb-f941967978c4,3,0
14357,2023-03,140d44a6-bfd7-43cf-a40a-0c484696b80a,0,0
14358,2023-03,140fd326-b4e8-494e-8f31-06ad8b061e38,1,1
14359,2023-03,14100ac2-fc4b-4631-abaa-ba780b11d3ba,0,0
14360,2023-03,1431432b-b4e3-4833-8671-fad41b6ecd0d,0,0
14361,2023-03,143596ae-d352-4dbc-8f1b-9ca266e6f2db,0,0
14362,2023-03,14376f6e-cbff-45c0-832f-2dbea5de020b,2,1
14363,2023-03,1445b883-befd-4b29-b84f-b2ac97416b7d,1,0
14364,2023-03,14467cd3-006c-45e4-82b5-15f755723355,0,0
14365,2023-03,14517f7e-cb53-44ce-8efe-1d08cc4c1063,0,0
14366,2023-03,145b65b6-4dc5-4db4-90ac-fe01145802ba,2,0
14367,2023-03,1465b05d-00cf-4f7e-acab-0e042ed50562,0,0
14368,2023-03,146acd85-2ce6-42c3-95b0-9d27f609e328,0,0
14369,2023-03,146c5dc6-60f6-4235-88a1-8c6dd2c1c07d,1,0
14370,2023-03,146fafe2-dd7b-4f1a-a450-e8be1bd47783,0,0
14371,2023-03,14702359-9c84-4246-aeae-e482875aaa9a,1,0
14372,2023-03,1478b98a-2361-4db4-8d9a-054abb34036b,1,1
14373,2023-03,147d542a-6b77-4bbb-ae13-3f0af1816f1b,0,0
14374,2023-03,1481124f-1708-41f7-b883-619d5c659b73,2,0
14375,2023-03,149262ff-e62d-46d9-be50-e61d7eb9e601,0,0
14376,2023-03,14ab7a8f-56fb-44b5-8f6f-8738e30b2e3f,0,0
14377,2023-03,14b7466d-27e6-4aa3-82ce-025ded61dc2d,0,0
14378,2023-03,14c5af35-9016-4d86-9119-e3efa1487d04,0,0
14379,2023-03,14cb2d5a-7ef9-4b39-ae59-ecd0bfab49eb,0,0
14380,2023-03,14e12ac8-33c3-4161-938d-9766783a6cac,3,1
14381,2023-03,14eb2c25-81bc-4852-93a3-02a429168435,4,0
14382,2023-03,14f6bbe6-ad9b-4499-8117-8189cd05ca66,0,0
14383,2023-03,14fa23d2-610b-426c-bdf1-9ee70978a443,3,0
14384,2023-03,15031c78-652f-44d4-8ba9-7c386c454405,0,0
14385,2023-03,1515a17a-c3c0-475f-bb46-b0cbf4704471,0,0
14386,2023-03,15259f4e-8e42-4338-ae2d-2f6999cb7cf4,0,0
14387,2023-03,152f22f3-2adc-4532-aea6-75b4d001292a,3,0
14388,2023-03,153a6d04-b8d4-4d52-a924-f561fd650256,0,0
14389,2023-03,153b99d2-b9fa-429c-82e8-414a26b6ae52,0,0
14390,2023-03,153d3963-9745-4670-8a37-26d8f327e3e7,0,0
14391,2023-03,15496d22-687d-4edb-88ff-13662948a2d8,2,0
14392,2023-03,1558eae6-f646-4729-b483-2203b37b43b9,2,0
14393,2023-03,1567d576-479c-43b3-9d16-3c9832375833,0,0
14394,2023-03,156ad367-153d-4160-905c-25e0eed6dce2,0,0
14395,2023-03,158b88c4-4456-4305-b29f-c8845ca69fc9,4,0
14396,2023-03,158e4293-07ca-4826-82bb-18e6fc3b401f,0,0
14397,2023-03,158fbc57-34a2-4d2d-8d81-e8a0656676fa,0,0
14398,2023-03,15951707-4880-4546-a270-0c5acfe472c7,2,0
14399,2023-03,15985a5e-95b7-4186-a0eb-25be5c935ab7,0,0
14400,2023-03,15a18e80-f6fa-4d8c-ab2c-5786740e0dd8,0,0
14401,2023-03,15bc0599-2b91-4cd2-a776-176fcaa63395,0,0
14402,2023-03,15c35604-0883-4944-8ca9-f71cf633972c,2,0
14403,2023-03,15cee6d6-cd39-44f9-990a-3c9551e78bbb,0,0
14404,2023-03,15d3711b-e044-4279-a017-88315f1df2e2,1,0
14405,2023-03,15d66c2b-5146-4117-93e3-44b4902ea8eb,3,1
14406,2023-03,15df8cba-76c8-46a1-8bcf-fe0cf90ba10d,2,0
14407,2023-03,15fe93ca-1e06-4441-b8e4-e0f95e51f22f,0,0
14408,2023-03,1609072e-60e6-4b62-a045-02c71600162d,0,0
14409,2023-03,160f3ec6-5923-4b50-b718-392df4e64f34,1,1
14410,2023-03,16115e43-f9d0-4d62-b725-677d143b4b78,0,0
14411,2023-03,161669c9-5b7b-4c49-b55c-944e4d052b07,1,0
14412,2023-03,16183ec7-c0a8-4736-9cdb-eb0fad5eea85,2,0
14413,2023-03,16251d75-e3b3-4d5e-bdea-932a21b2051e,3,0
14414,2023-03,162cd355-9a50-4e2b-8f27-84a3091c3c7a,2,1
14415,2023-03,16368bd8-f9d6-4e27-b029-47509570a608,0,0
14416,2023-03,1638de57-d1ac-4aa0-b7b8-170b7496453c,0,0
14417,2023-03,163f0a77-bf75-4e43-a8b8-e75ec6cfeaab,4,0
14418,2023-03,1642400d-4a5a-4141-b01e-3f7cd68e47aa,0,0
14419,2023-03,16591dfd-a2fb-4c8f-9384-2f0b3dc68031,0,0
14420,2023-03,16602d44-08b6-4408-b1b0-ed0271683eb6,1,1
14421,2023-03,166a39a1-ef13-49c3-979f-cf9e76981ee1,0,0
14422,2023-03,16783575-219c-45a2-adaa-4702f3ebdd64,0,0
14423,2023-03,16856771-842d-4f59-ad50-38e2869d3890,3,0
14424,2023-03,168e8e3b-29ee-4296-bb14-49fd1117f78b,0,0
14425,2023-03,168ea395-7e3b-4c1f-b8bc-24c67db40f91,0,0
14426,2023-03,16a2abdc-35cc-4d2c-8148-f7f699015888,1,1
14427,2023-03,16acc375-88e0-4ea8-a8ac-c58a728a477e,1,0
14428,2023-03,16adad31-5571-40ac-b01a-93984c4581b8,1,1
14429,2023-03,16af8267-7c9e-4cf9-8a25-b1a052ac2c7d,4,0
14430,2023-03,16bd0b08-5737-4d0b-8ec2-4771278ff325,2,0
14431,2023-03,16c9aade-f271-419f-8a4d-ac3bc5b97685,0,0
14432,2023-03,16cf8bfc-aab1-4345-8074-ad8f3ea31631,3,0
14433,2023-03,16d115ec-0a24-439c-b5f8-ad012cc72f63,1,0
14434,2023-03,16d1a15f-07f6-4022-a05d-b6a55e67489f,0,0
14435,2023-03,16d4273e-16ea-4fc0-93c6-71c19ce5d214,2,0
14436,2023-03,16dadf96-3ec3-467b-a173-bfd05be4b49f,5,0
14437,2023-03,16dc4e1a-cb40-4dda-83f6-42e8d83c431b,0,0
14438,2023-03,16dd5beb-14ee-4856-b7bb-8b105bb34f2c,1,0
14439,2023-03,16e6f570-c5d4-4987-80f6-8b55d02e47dd,2,0
14440,2023-03,16f0d70c-a843-400c-a60c-794e9dce2e50,3,0
14441,2023-03,16f3742d-86fa-4758-b74d-d15249ac40ac,3,0
14442,2023-03,16f4bded-d424-491b-b87f-0201da69db5a,0,0
14443,2023-03,16f4de6c-242f-4988-afc9-b2263a69ba6c,1,1
14444,2023-03,16f6250f-91fd-46a3-9d77-af01e1ba4d9d,1,1
14445,2023-03,16f6c333-deb7-42e2-a62c-76d5dd7f7658,0,0
14446,2023-03,16f8648b-ecc4-48a9-ad35-a3c2416b2b95,0,0
14447,2023-03,170c7c93-b433-4815-b5bf-b083fd0e943c,0,0
14448,2023-03,1720b410-3f43-40f5-bbbf-2614a2f2c652,0,0
14449,2023-03,17254bb1-a19d-42ad-943b-f75a2addf001,2,0
14450,2023-03,172b2406-2529-410c-8cac-5a6800960314,0,0
14451,2023-03,172c6f60-900a-40c2-83cd-674858c35250,0,0
14452,2023-03,17329931-3ce8-4daa-835c-ffd113677dd2,2,0
14453,2023-03,17456f40-e1c9-49a5-a54f-7553028f1bc8,0,0
14454,2023-03,174a75ac-22a3-4cf4-832b-bf543c664595,0,0
14455,2023-03,1750d6ee-a610-442b-8290-495919277fe9,0,0
14456,2023-03,175cf378-47e5-4b8b-b761-dec33695444e,5,0
14457,2023-03,176078c4-ddd1-42ee-9fe9-e494574acee9,1,0
14458,2023-03,1761a0ab-5503-4fd5-b790-65bb7b7c2145,2,0
14459,2023-03,177bb0ca-abe0-45ce-8ad9-03ccf2d66191,1,0
14460,2023-03,17841e27-3bb0-4ca8-9f62-099cc2c5b771,1,0
14461,2023-03,17abf195-6704-4d3a-96da-fc3d85d80f65,0,0
14462,2023-03,17ada49f-c5da-4235-a5ee-17014c77720c,0,0
14463,2023-03,17bbae5a-275d-4098-9f25-b59b9b152cbf,3,0
14464,2023-03,17c0b79f-5245-4a3e-a032-814392d4a044,0,0
14465,2023-03,17c1d17b-c25f-4bfc-8cee-d99e48500682,1,0
14466,2023-03,17cd0661-e2b7-4b71-906a-e55f272e7d14,0,0
14467,2023-03,17db977d-6c9b-42f2-b5d6-b4c8d46cb011,0,0
14468,2023-03,17e39601-48f7-462f-919f-de65a66764a6,0,0
14469,2023-03,17e7d4ba-a902-4b79-8946-e43a8444629a,1,0
14470,2023-03,17ec43f2-9c36-43a6-8b56-931ec30d4374,0,0
14471,2023-03,17f0457e-332b-480d-b631-66a0a75562c3,1,0
14472,2023-03,17f15a7a-1dd1-4788-9973-5c192172ac2f,1,0
14473,2023-03,17fcbc43-4184-49c0-81a6-1f764e121625,0,0
14474,2023-03,1800f50e-9f70-49f1-9ef7-d252859c1858,1,0
14475,2023-03,18035cb1-50ed-4481-b236-266afaf2456d,0,0
14476,2023-03,180a6573-3810-4f23-bf6e-8daf7049b746,1,1
14477,2023-03,184e9ccc-6cb5-4ebc-90b1-8eab680df32b,1,1
14478,2023-03,18634702-997f-4928-9929-9c1b99f407bc,1,0
14479,2023-03,186fd58d-d81f-4d3f-b42b-18486c8772a9,0,0
14480,2023-03,187bb204-f951-4143-9e3a-2e7aa6fa21cf,0,0
